Artist,Venue,Location,Date,Year,Price,With,Notes,Setlist,Img,HL,VHL,W
You Win Again Gravity,The Flapper,Birmingham,27-Nov,2017,,Katrina,Support,,,0,0,0
Thank You Scientist,The Flapper,Birmingham,27-Nov,2017,10,Katrina,,,,1,1,1
Astroid Boys,Victoria Warehouse,Manchester,21-Nov,2017,,Katrina,Support,,,0,0,0
Lower Than Atlantis,Victoria Warehouse,Manchester,21-Nov,2017,,Katrina,Support,,,0,0,0
Enter Shikari,Victoria Warehouse,Manchester,21-Nov,2017,30.25,Katrina,,,,1,1,1
Broncho,Manchester Arena,Manchester,19-Nov,2017,,Katrina,Support,,,0,0,0
Queens of the Stone Age,Manchester Arena,Manchester,19-Nov,2017,48.13,Katrina,,,,1,1,1
Black Honey,Leeds Arena,Leeds,17-Nov,2017,,Katrina,Support,,,0,0,0
At The Drive In,Leeds Arena,Leeds,17-Nov,2017,,Katrina,Support,,,0,0,0
Royal Blood,Leeds Arena,Leeds,17-Nov,2017,39.28,Katrina,,,,1,1,1
Alex Cameron,Manchester Arena,Manchester,14-Nov,2017,,Bea,Support,,,0,0,0
The Killers,Manchester Arena,Manchester,14-Nov,2017,64.3,Bea,,,,1,1,1
PEARS,Leeds Academy,Leeds,04-Nov,2017,,Matt Barnfield,Support,,,0,0,0
Sleeping With Sirens,Leeds Academy,Leeds,04-Nov,2017,,Matt Barnfield,Support,,,0,0,0
Rise Against,Leeds Academy,Leeds,04-Nov,2017,37.27,Matt Barnfield,,,,1,1,1
Part Time Miserables,Fibbers,York,03-Nov,2017,,Jack,Support,,,0,0,0
Sam Fender,Fibbers,York,03-Nov,2017,,Jack,Support,,,0,0,0
VANT,Fibbers,York,03-Nov,2017,12.28,Jack,,,,1,1,1
China Lane,Manchester Academy 3,Manchester,25-Oct,2017,,Katrina,Support,,,0,0,0
The Hoosiers,Manchester Academy 3,Manchester,25-Oct,2017,17.75,Katrina,,,,1,1,1
False Flags,Key Club,Leeds,17-Oct,2017,,Katrina,Support,,,0,0,0
Gold Key,Key Club,Leeds,17-Oct,2017,,Katrina,Support,,,0,0,0
Arcane Roots,Key Club,Leeds,17-Oct,2017,15.55,Katrina,,,,1,1,1
hot shorts,Deaf Institute,Manchester,08-Oct,2017,,Katrina,Support,,,0,0,0
Jeffrey Lewis,Deaf Institute,Manchester,08-Oct,2017,14.75,Katrina,,,,1,1,1
Joe Goddard,Warehouse Project,Manchester,17-Sep,2017,,Katrina,Support,,,0,0,0
LCD Soundsystem,Warehouse Project,Manchester,17-Sep,2017,39.25,Katrina,,,,1,1,1
X Ambassadors,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Otherkin,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
RavenEye,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Sløtface,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Pond,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
The Sherlocks,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Blossoms,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Liam Gallagher,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Fizzy Blood,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Queens of the Stone Age,Leeds Festival,Bramham Park,25-Aug,2017,,Katrina,Festival,,,0,0,0
Muse,Leeds Festival,Bramham Park,25-Aug,2017,78.5,Katrina,Festival,,,1,1,1
Muse,Shepherds Bush Empire,London,22-Aug,2017,78.25,Katrina,,,,1,1,1
Junun,Old Trafford,Manchester,04-Jul,2017,,Katrina,Support,,,0,0,0
Radiohead,Old Trafford,Manchester,04-Jul,2017,83.75,Katrina,,,,1,1,1
Redfaces,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
Fickle Friends,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
Darlia,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
The Hunna,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
Nothing But Thieves,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
Soft Play,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
The Wombats,Community Festival,London,01-Jul,2017,,Ollie Bass,Festival,,,0,0,0
Catfish and the Bottlemen,Community Festival,London,01-Jul,2017,42.03,Ollie Bass,Festival,,,1,1,1
Cortes,Fibbers,York,30-May,2017,,Katrina,Support,,,0,0,0
Airways,Fibbers,York,30-May,2017,,Katrina,Support,,,0,0,0
Nothing But Thieves,Fibbers,York,30-May,2017,19.55,Katrina,,,,1,1,1
Fizzy Blood,Fibbers,York,20-Apr,2017,,Chris,Support,,,0,0,0
In Hearts Wake,Fibbers,York,20-Apr,2017,,Chris,Support,,,0,0,0
While She Sleeps,Fibbers,York,20-Apr,2017,17.75,Chris,,,,1,1,1
Dream Theater,Manchester Apollo,Manchester,19-Apr,2017,56.7,Katrina,,,,1,1,1
Scott Quinn,Oporto,Leeds,12-Apr,2017,,Jack,Support,,,0,0,0
Arc,Oporto,Leeds,12-Apr,2017,,Jack,Support,,,0,0,0
Dan Owen,Oporto,Leeds,12-Apr,2017,10.05,Jack,,,,1,1,1
Liberatae Mae ,Fruit,Hull,28-Mar,2017,,Katrina,Support,,,0,0,0
Mathletics,Fruit,Hull,28-Mar,2017,,Katrina,Support,,,0,0,0
Arcane Roots,Fruit,Hull,28-Mar,2017,13.2,Katrina,,,,1,1,1
Roam,Leeds Academy,Leeds,13-Mar,2017,,Katrina,Support,,,0,0,0
Hands Like Houses,Leeds Academy,Leeds,13-Mar,2017,,Katrina,Support,,,0,0,0
Young Guns,Leeds Academy,Leeds,13-Mar,2017,,Katrina,Support,,,0,0,0
Lower Than Atlantis,Leeds Academy,Leeds,13-Mar,2017,18.85,Katrina,,,,1,1,1
Faux Pas,Fibbers,York,06-Mar,2017,,Katrina,Support,,,0,0,0
Oddity Road,Fibbers,York,06-Mar,2017,,Katrina,Support,,,0,0,0
The Sherlocks,Fibbers,York,06-Mar,2017,11.15,Katrina,,,,1,1,1
The Smyths,Fibbers,York,25-Feb,2017,12.28,Katrina,,,,1,1,1
Felix Hagan,UEA SU,Norwich,11-Dec,2016,,"Megan, Eleanor, Courtney",Support,,,0,0,0
Esmé Patterson,UEA SU,Norwich,11-Dec,2016,,"Megan, Eleanor, Courtney",Support,,,0,0,0
Frank Turner,UEA SU,Norwich,11-Dec,2016,30.23,"Megan, Eleanor, Courtney", ,,,1,1,1
Brand New,Leeds Arena,Leeds,04-Dec,2016,,Ollie Bass,Support,,,0,0,0
Biffy Clyro,Leeds Arena,Leeds,04-Dec,2016,43.83,Ollie Bass,,,,1,1,1
Felix Hagan,Doncaster Dome,Doncaster,23-Nov,2016,,Katrina,Support,,,0,0,0
Esmé Patterson,Doncaster Dome,Doncaster,23-Nov,2016,,Katrina,Support,,,0,0,0
Frank Turner,Doncaster Dome,Doncaster,23-Nov,2016,30.96,Katrina,,,,1,1,1
Dan Owen,Manchester Academy 2,Manchester,22-Nov,2016,,Jack,Support,,,0,0,0
Kaleo,Manchester Academy 2,Manchester,22-Nov,2016,15.7,Jack,,,,1,1,1
Tears For Fears,July Course,Newmarket,29-Jul,2016,0,Dad,NN,,,1,1,1
Kaiser Chiefs,July Course,Newmarket,15-Jul,2016,0,Dad,NN,,,1,1,1
All Tvvins,Scala,London,12-Jul,2016,,Ollie Bass,Support,,,0,0,0
Twin Atlantic,Scala,London,12-Jul,2016,21.05,Ollie Bass,,,,1,1,1
Phantogram,Millenium Dome,London,11-Apr,2016,,Josh,Support,,,0,0,0
Muse,Millenium Dome,London,11-Apr,2016,79.65,Josh,,,,1,1,1
Nothing But Thieves,Manchester Arena,Manchester,08-Apr,2016,,Ollie Bass,Support,,,0,0,0
Muse,Manchester Arena,Manchester,08-Apr,2016,72.97,Ollie Bass,,,,1,1,1
Jagwar Ma,Manchester Arena,Manchester,11-Feb,2016,,Avjeet,Support,,,0,0,0
Tame Impala,Manchester Arena,Manchester,11-Feb,2016,29.25,Avjeet,,,,1,1,1
Wonk Unit,Leeds Academy,Leeds,10-Jan,2016,,Solo,Support,,,0,0,0
Spring King,Leeds Academy,Leeds,10-Jan,2016,,Solo,Support,,,0,0,0
Soft Play,Leeds Academy,Leeds,10-Jan,2016,17.1,Solo,,,,1,1,1
The Horrors,Leeds Arena,Leeds,06-Dec,2015,,Ollie Bass,Support,,,0,0,0
Ghostpoet,Leeds Arena,Leeds,06-Dec,2015,,Ollie Bass,Support,,,0,0,0
alt-J,Leeds Arena,Leeds,06-Dec,2015,32.86,Ollie Bass,,,,1,1,1
The Crookes,Manchester Academy 2,Manchester,16-Nov,2015,,"Flat 13 Goodricke, Jack",Support,,,0,0,0
The Fratellis,Manchester Academy 2,Manchester,16-Nov,2015,20,"Flat 13 Goodricke, Jack",,,,1,1,1
Lucy Woodward,Leeds Academy,Leeds,01-Oct,2015,,Andy Blackwell,Support,,,0,0,0
Snarky Puppy,Leeds Academy,Leeds,01-Oct,2015,24.43,Andy Blackwell,,,,1,1,1
Iggy Pop,National Bowl,Milton Keynes,06-Sep,2015,,"Ollie Bass, Kieran",Support,,,0,0,0
Royal Blood,National Bowl,Milton Keynes,06-Sep,2015,,"Ollie Bass, Kieran",Support,,,0,0,0
Foo Fighters,National Bowl,Milton Keynes,06-Sep,2015,72.99,"Ollie Bass, Kieran",,,,1,1,1
Meat Loaf,July Course,Newmarket,16-Aug,2013,0,Dad,NN,,,1,1,1
Kaiser Chiefs,July Course,Newmarket,02-Aug,2013,0,"Dad, Mum, Lucy",NN,,,1,1,1
Tom Jones,July Course,Newmarket,10-Aug,2012,0,Dad,NN,,,1,1,1
Van Morrison,July Course,Newmarket,03-Aug,2012,0,Dad,NN,,,1,1,1
Frankie Valli,July Course,Newmarket,30-Jul,2012,0,Dad,NN,,,1,1,1
McFly,July Course,Newmarket,09-Jun,2012,0,Dad,NN,,,1,1,1
Tom Jones,July Course,Newmarket,12-Aug,2011,0,Dad,NN,,,1,1,1
The Wanted,July Course,Newmarket,29-Jul,2011,0,Dad,NN,,,1,1,1
Scissor Sisters,July Course,Newmarket,22-Jul,2011,0,Dad,NN,,,1,1,1
James Blunt,July Course,Newmarket,15-Jul,2011,0,Dad,NN,,,1,1,1
Professor Green,Millenium Dome,London,30-May,2011,,"Emily, Rob",Support,,,0,0,0
N-Dubz,Millenium Dome,London,30-May,2011,28,"Emily, Rob",,,,1,1,1
Madness,July Course,Newmarket,06-Aug,2010,0,"Dad, Mum, Lucy",NN,,,1,1,1
Spandou Ballet,July Course,Newmarket,25-Jun,2010,0,"Dad, Mum, Lucy",NN,,,1,1,1
Scouting for Girls,July Course,Newmarket,07-Aug,2009,0,"Dad, Mum, Lucy",NN,,,1,1,1
Simply Red,July Course,Newmarket,31-Jul,2009,0,"Dad, Mum, Lucy",NN,,,1,1,1
Lemar,July Course,Newmarket,26-Jun,2009,,Dad,NN,,,0,0,0
Alesha Dixon,July Course,Newmarket,26-Jun,2009,0,Dad,NN,,,1,1,1
Kid Creole and the Coconuts,July Course,Newmarket,19-Jun,2009,,Dad,NN,,,0,0,0
Curiosity Killed The Cat,July Course,Newmarket,19-Jun,2009,,Dad,NN,,,0,0,0
T'Pau,July Course,Newmarket,19-Jun,2009,,Dad,NN,,,0,0,0
Johnny Hates Jazz,July Course,Newmarket,19-Jun,2009,,Dad,NN,,,0,0,0
Paul Young,July Course,Newmarket,19-Jun,2009,0,"Dad, Mum, Lucy",NN,,,1,1,1
Madness,July Course,Newmarket,08-Aug,2008,0,Dad,NN,,,1,1,1
The Feeling,July Course,Newmarket,01-Aug,2008,0,"Dad, Mum, Lucy",NN,,,1,1,1
UB40,July Course,Newmarket,25-Jul,2008,0,Dad,NN,,,1,1,1
Jools Holland,July Course,Newmarket,27-Jun,2008,0,Dad,NN,,,1,1,1
Wet Wet Wet,July Course,Newmarket,17-Aug,2007,0,Dad,NN,,,1,1,1
Pet Shop Boys,July Course,Newmarket,27-Jul,2007,0,Dad,NN,,,1,1,1
INXS,July Course,Newmarket,22-Jun,2007,0,Dad,NN,,,1,1,1
McFly,July Course,Newmarket,21-Jul,2006,0,Dad,NN,,,1,1,1
